6288686915.jpg,1,0,0,1,0,0,0,1,0,0
20dd70e1e93b56fe.jpg,1,0,0,1,0,0,0,1,0,0
5840857908.jpg,1,0,0,0,0,0,0,0,0,0
fedb1c147891ad4c.jpg,1,0,0,0,0,1,0,0,0,0
0e7c17c134817560.jpg,1,0,0,0,0,0,0,0,0,0
66637e61d2bad73f.jpg,0,1,0,0,0,0,0,0,0,1
662cba8fd0851175.jpg,0,1,0,0,0,1,0,0,0,0
8f41d2dc13d0f986.jpg,0,1,0,0,0,0,1,0,0,0
57ee1ecebbc68b97.jpg,0,1,0,0,0,0,0,0,0,0
5ad22a2678313f55.jpg,1,0,0,0,0,0,0,1,0,0
763d30210b8c34e7.jpg,0,1,0,0,0,0,0,0,0,0
f771bf6270994f6b.jpg,1,0,0,1,0,1,0,1,0,0
0b44b18aaf0af517.jpg,0,1,0,0,0,0,1,1,0,0
1e0aa6e9f9e4ad79.jpg,0,1,0,0,0,0,0,0,0,1
54c60d333272385e.jpg,1,0,0,0,0,0,0,0,0,0
b3980ba37c51eb0f.jpg,1,0,0,0,0,0,0,0,0,0
7b513f7948618179.jpg,1,0,0,0,0,0,0,1,0,0
7d208ea4b2bd04a4.jpg,1,0,0,0,0,0,0,0,1,0
7065837427.jpg,1,0,0,0,0,0,0,0,0,0
81c0d8d9752c9f80.jpg,1,0,0,0,0,0,0,0,0,0
395724d2a0a05b87.jpg,1,0,0,0,0,1,0,0,0,0
21f7d2f8a0821a15.jpg,1,0,0,0,0,0,0,0,0,0
350b7aad248ea8fc.jpg,1,0,0,0,0,0,0,0,1,0
22d8a3d6c7da0cac.jpg,0,1,0,0,0,0,0,1,0,0
3c97a9a223f17598.jpg,1,0,0,0,0,0,0,0,0,0
da10ef0034447c22.jpg,1,0,0,0,0,0,0,0,0,0
ff9a46fbf8098301.jpg,1,0,0,0,0,0,0,0,0,0
52fbd5d2dddfca2f.jpg,1,0,0,0,0,0,0,0,0,0
f843dd735f752a2d.jpg,1,0,0,0,0,0,0,1,0,1
7dac45491175c9bc.jpg,0,1,0,0,1,0,1,0,0,0
5676f5f569c3b68c.jpg,0,0,1,0,0,0,0,0,0,0
6313a03d735c913e.jpg,1,0,0,1,0,0,0,0,0,0
f2857d6456bfb9be.jpg,1,0,0,0,0,1,0,0,0,0
9d65f5dd195bdb1b.jpg,1,0,0,0,0,0,1,1,0,0
66940e029f708f3b.jpg,0,1,0,0,1,0,0,0,0,0
8b85cf22d992bc99.jpg,1,0,0,0,0,0,0,0,0,0
8d01dfea73039260.jpg,1,0,0,0,0,0,0,0,0,0
fa13166d5cf5a1e1.jpg,1,0,0,0,0,0,0,0,1,0
29944163370.jpg,1,0,0,0,0,0,0,0,0,0
0021dbee5f8c65c6.jpg,0,1,0,0,0,0,0,1,0,0
0a62bcf8d3970bb4.jpg,1,0,0,0,0,0,0,0,0,0
7dbf8b61aa6b848c.jpg,1,0,0,0,0,0,0,1,0,0
d73122d48c12f7ba.jpg,1,0,0,0,0,0,0,1,0,0
5a93b137099590f6.jpg,1,0,0,0,0,0,1,0,0,0
ff7cf550520c38a0.jpg,1,0,0,0,0,1,0,0,0,0
c4c15264765ad0d6.jpg,1,0,0,0,0,0,0,1,0,0
4567427b34a86c30.jpg,1,0,0,0,0,0,0,0,0,0
51101185215.jpg,1,0,0,0,0,0,0,0,1,0
594903757266bd2c.jpg,1,0,0,0,0,0,0,0,0,0
adcbabc958ca5e34.jpg,1,0,0,0,0,0,0,0,0,0
10098c4257b60197.jpg,1,0,0,0,0,0,0,1,0,0
8054522795.jpg,1,0,0,0,0,0,0,0,0,1
19f54fa794c6ac39.jpg,0,1,0,0,0,0,1,0,0,0
c3af8ebe6ad0b8e8.jpg,0,1,0,0,0,0,0,0,1,0
126efa6ffaf05052.jpg,0,1,0,1,0,1,0,0,0,0
14eea4320fa74184.jpg,1,0,0,0,0,0,0,0,0,0
6f92714547c4b026.jpg,1,0,0,0,0,0,0,0,1,0
03f91bb6aca6dfdf.jpg,1,0,0,0,0,0,1,0,0,0
5bc8e2eeec51481c.jpg,1,0,0,0,0,0,0,0,0,0
89b9058ebaf040b8.jpg,1,0,0,0,0,0,0,0,0,0
6b4aec73ba05cddb.jpg,1,0,0,0,0,0,0,0,0,0
7d08e9bf698f2dda.jpg,0,0,1,0,0,0,1,0,0,0
a310a8ff84625f8b.jpg,0,1,0,0,0,0,0,0,0,0
895f19047b7727ba.jpg,1,0,0,0,0,0,0,1,0,0
2252ac6de546b100.jpg,0,1,0,0,0,1,0,0,0,0
494b512fc181a07c.jpg,1,0,0,0,0,0,0,0,0,0
59894baed572a9bc.jpg,1,0,0,0,0,0,0,1,0,0
e099926ac3ea382f.jpg,1,0,0,0,0,1,0,0,0,0
d9470765f8bb4fc2.jpg,1,0,0,0,0,0,1,1,0,0
f7d0beebf9f21fa1.jpg,1,0,0,1,0,0,0,0,0,0
f44f176c09cf7d71.jpg,1,0,0,0,0,0,0,0,0,0
41a656601669d07a.jpg,1,0,0,0,0,1,0,0,1,0
5e3a5bcf7af9edf9.jpg,0,0,1,0,0,0,0,0,0,0
66574a7b364d0cda.jpg,1,0,0,0,0,1,0,0,0,0
fa52ae068ab3250b.jpg,1,0,0,0,0,0,0,1,0,0
32006aef905765dd.jpg,1,0,0,0,0,0,0,0,0,0
e68ee0d21ba80dfa.jpg,1,0,0,0,0,0,0,1,0,0
8657fbb2b89fcacb.jpg,1,0,0,0,0,0,0,0,0,0
37504167984.jpg,1,0,0,0,0,0,0,0,0,0
4fc708cbb5fa4644.jpg,0,0,1,0,0,0,0,0,0,0
4a9557341aea0cf8.jpg,1,0,0,1,0,0,0,0,1,0
9f6bf5f7145ec4ae.jpg,1,0,0,0,0,0,0,0,0,0
c7c2e7c2d15d2a86.jpg,1,0,0,0,0,0,0,1,0,0
4a3080994542dbbe.jpg,1,0,0,0,0,0,0,0,0,0
521da7c0ffde75fa.jpg,1,0,0,0,0,0,0,1,0,0
3123b1c702513956.jpg,0,1,0,0,1,0,0,0,0,0
10725d38ab818087.jpg,1,0,0,0,0,0,0,0,0,0
4563e8f0698b0cdd.jpg,0,1,0,1,0,0,0,0,0,0
5edc5197e4f27d0d.jpg,1,0,0,0,0,0,0,0,0,0
94ecd9f8bd609b68.jpg,1,0,0,0,0,0,0,0,0,0
c5ccf60deb9c9ff8.jpg,1,0,0,0,0,0,0,0,0,0
89846b96bcb5fd2a.jpg,1,0,0,0,0,0,0,0,0,0
7aec936d879b01c9.jpg,1,0,0,0,0,0,0,0,0,0
c0bf409c35ad7493.jpg,0,1,0,0,0,0,0,1,0,0
89be1774e4fbb17c.jpg,0,0,1,0,1,1,0,0,0,0
731e6c27e15f37cf.jpg,1,0,0,0,0,1,0,1,0,0
f4120b6870c21827.jpg,0,1,0,0,0,0,0,0,0,0
6180742515.jpg,1,0,0,0,0,0,0,1,0,0
5f73df34d7c4783b.jpg,0,1,0,0,0,1,0,0,1,0
74d6838890226c12.jpg,1,0,0,0,0,0,0,0,0,0
f0b1c4144492c7a8.jpg,1,0,0,1,0,0,0,0,0,0
31cdb2254eb37885.jpg,0,1,0,0,0,0,0,0,0,0
dc0bc4a6c1828b97.jpg,1,0,0,0,0,0,0,0,0,0
5215607706a3079c.jpg,1,0,0,1,0,0,0,0,0,0
83e1b491e606b568.jpg,1,0,0,0,0,0,0,1,0,0
19c699ca374dc125.jpg,1,0,0,0,0,1,0,0,1,0
f42a672f61da7f8e.jpg,0,1,0,0,1,0,0,1,0,0
5543f7b7d91e2f7c.jpg,0,1,0,0,0,0,0,1,0,0
edd0107d81f5f06c.jpg,1,0,0,0,0,0,0,0,0,0
3b6060d00153d95c.jpg,1,0,0,0,0,0,0,0,0,0
7f04206d984391c5.jpg,1,0,0,0,0,1,0,0,0,0
2333b3afd571b80c.jpg,0,1,0,1,0,0,1,0,0,0
2aee9b07ed34d213.jpg,1,0,0,0,0,0,0,1,0,0
9199d60e454fa95e.jpg,1,0,0,0,0,0,0,1,0,0
0fdce7b4a72f154b.jpg,1,0,0,1,0,0,0,0,0,0
14556268001.jpg,1,0,0,0,0,0,0,0,0,0
6b603af3a4cdf3f5.jpg,1,0,0,0,0,0,0,0,0,0
c92cbfedd25fc668.jpg,1,0,0,0,0,0,0,0,0,0
d44d0662986273c8.jpg,0,1,0,0,0,0,0,0,0,0
c888f844db672646.jpg,1,0,0,0,0,0,0,0,0,0
3f100d568f8cb8bd.jpg,0,1,0,0,0,0,0,0,0,0
05dd71522f0fa6a4.jpg,1,0,0,1,0,0,0,0,0,0
0e8a67173fed67b0.jpg,1,0,0,0,0,0,0,0,0,0
b94fcdede1278227.jpg,1,0,0,0,0,0,0,1,0,0
420e25f9e5bd0144.jpg,1,0,0,0,0,0,0,0,0,0
9691557778.jpg,1,0,0,0,0,0,0,0,0,0
ee7682165182cf6c.jpg,1,0,0,0,0,0,0,1,0,0
33215f9d1abfead2.jpg,1,0,0,0,0,0,0,0,0,0
8f2718623258c1a6.jpg,1,0,0,0,0,1,0,1,0,0
e9ab3f6947565a89.jpg,1,0,0,0,0,0,0,0,0,0
216e9fade3272386.jpg,0,0,1,1,0,0,1,0,0,0
f50092a2496bc876.jpg,1,0,0,0,0,0,0,0,1,0
1938e3fffbb266a5.jpg,1,0,0,0,0,0,0,0,0,0
8588f4c5e5942aa2.jpg,0,1,0,0,0,0,1,1,0,0
e33685d72964c051.jpg,1,0,0,0,0,0,0,0,0,0
3df117b4a9d0fd16.jpg,1,0,0,0,0,0,0,0,0,0
21741138723fbfef.jpg,1,0,0,0,0,0,0,0,0,0
18b4ef646d84939a.jpg,0,1,0,0,0,0,0,0,0,0
c76e3c6ca31d565e.jpg,0,1,0,0,0,0,0,1,0,0
ed1c073e707ec18f.jpg,0,1,0,0,0,1,0,0,0,0
4aa752f77d5eb1e9.jpg,1,0,0,0,0,0,0,0,0,0
7db59712519c3d2f.jpg,0,1,0,0,0,0,0,0,1,0
3fcb62d4f3df101c.jpg,1,0,0,0,0,1,0,0,0,0
6b0db39f92d00ea9.jpg,0,1,0,0,0,0,1,0,0,0
c36882428afec17e.jpg,1,0,0,0,0,0,0,0,0,0
be6b9252ce953630.jpg,1,0,0,0,0,0,1,0,0,0
3a201d9f17f76e23.jpg,0,1,0,0,0,1,0,0,0,0
a03256b0909903ac.jpg,0,1,0,0,0,0,0,0,0,0
d622bf2bf421b966.jpg,1,0,0,0,0,0,0,0,0,0
1c97300fb57e22bd.jpg,0,1,0,0,0,1,0,0,0,0
6b4681c037957741.jpg,1,0,0,0,0,0,0,0,0,0
3ac40e22aa8bb6c4.jpg,1,0,0,1,0,0,0,0,0,0
7ad58e0db5a0f3c6.jpg,1,0,0,0,0,0,0,0,1,0
c786eaa12c74e636.jpg,1,0,0,0,0,0,0,0,0,0
57cabb5f70145fdb.jpg,0,1,0,0,0,0,0,0,0,0
3230d5122187f18c.jpg,1,0,0,0,0,0,0,1,0,0
bc24f0c61d3b5047.jpg,0,1,0,0,0,0,0,0,1,0
bd3871a7eb525538.jpg,0,0,1,0,0,0,0,0,0,0
10ec032f9e882edc.jpg,0,1,0,0,0,1,0,0,1,0
52df9f81d9e90310.jpg,0,1,0,0,0,1,0,1,0,0
b078ad886b45bc1c.jpg,1,0,0,0,0,1,0,0,0,0
5bea8205e804d918.jpg,0,1,0,0,1,0,0,0,1,0
d5d5ab41fe0a6fd7.jpg,1,0,0,0,0,0,0,0,0,0
1133824e75d14fb7.jpg,1,0,0,0,0,0,0,1,0,0
6099200607.jpg,0,0,1,0,0,0,0,0,0,0
125508079b2bd963.jpg,1,0,0,0,0,0,0,1,0,0
1b73d378a69ca509.jpg,0,1,0,0,0,1,0,0,0,0
e471ef1997013401.jpg,0,1,0,0,0,1,0,1,0,0
da3a2da79d0f6124.jpg,1,0,0,0,0,0,0,0,0,0
314a214138abae4a.jpg,1,0,0,0,0,0,0,0,0,0
b9e9f5f4c52297a8.jpg,0,1,0,0,0,1,0,0,1,0
24d5783d10031c0c.jpg,0,1,0,1,0,0,0,0,1,0
433dece01121f668.jpg,1,0,0,0,0,0,0,0,0,0
21a07bad6a4a0fa9.jpg,1,0,0,0,0,0,0,0,0,0
5a93c4e199feb667.jpg,0,1,0,0,0,0,1,0,0,0
55b5c7b30f8cd4d8.jpg,1,0,0,0,0,0,0,1,0,0
f6bcbe7fc438ef43.jpg,1,0,0,0,0,0,0,0,0,0
644ad3d9db4eab38.jpg,1,0,0,0,0,0,0,0,0,0
5d465eff78314c2d.jpg,0,1,0,0,0,0,0,1,0,0
45316438251.jpg,1,0,0,0,0,0,0,0,0,0
ad1d373902320845.jpg,0,1,0,0,0,0,0,1,0,0
f20ef231e3bab110.jpg,0,1,0,0,0,1,0,0,1,0
7e65fae8d9fc59e8.jpg,0,1,0,0,0,0,0,0,0,0
236aa58c525de958.jpg,1,0,0,1,0,1,0,0,0,0
